1.52,-0.91011
1.53,-0.9471
1.54,-0.97453
1.55,-0.99211
1.56,-0.99968
1.57,-0.99716
1.58,-0.98456
1.59,-0.96203
1.6,-0.92978
1.61,-0.88814
1.62,-0.83753
1.63,-0.77846
1.64,-0.71154
1.65,-0.63742
1.66,-0.55688
1.67,-0.4707
1.68,-0.37978
1.69,-0.28502
1.7,-0.18738
1.71,-0.087851
1.72,0.012566
1.73,0.11286
1.74,0.21201
1.75,0.30902
1.76,0.40291
1.77,0.49273
1.78,0.57757
1.79,0.65659
1.8,0.72897
1.81,0.79399
1.82,0.85099
1.83,0.89941
1.84,0.93873
1.85,0.96858
1.86,0.98865
1.87,0.99874
1.88,0.99874
1.89,0.98865
1.9,0.96858
1.91,0.93873
1.92,0.89941
1.93,0.85099
1.94,0.79399
1.95,0.72897
1.96,0.65659
1.97,0.57757
1.98,0.49273
1.99,0.40291
2,0.30902
2.01,0.21201
2.02,0.11286
2.03,0.012566
2.04,-0.087851
2.05,-0.18738
2.06,-0.28502
2.07,-0.37978
2.08,-0.4707
2.09,-0.55688
2.1,-0.63742
2.11,-0.71154
2.12,-0.77846
2.13,-0.83753
2.14,-0.88814
2.15,-0.92978
2.16,-0.96203
2.17,-0.98456
2.18,-0.99716
2.19,-0.99968
2.2,-0.99211
2.21,-0.97453
2.22,-0.9471
2.23,-0.91011
2.24,-0.86392
2.25,-0.80902
2.26,-0.74594
2.27,-0.67533
2.28,-0.5979
2.29,-0.51444
2.3,-0.42578
2.31,-0.33282
2.32,-0.2365
2.33,-0.13779
2.34,-0.03769
2.35,0.062791
2.36,0.16264
2.37,0.26084
2.38,0.35641
2.39,0.44838
2.4,0.53583
2.41,0.61786
2.42,0.69365
2.43,0.76244
2.44,0.82353
2.45,0.87631
2.46,0.92023
2.47,0.95486
2.48,0.97986
2.49,0.99495
2.5,1
2.51,0.99495
2.52,0.97986
2.53,0.95486
2.54,0.92023
2.55,0.87631
2.56,0.82353
2.57,0.76244
2.58,0.69365
2.59,0.61786
2.6,0.53583
2.61,0.44838
2.62,0.35641
2.63,0.26084
2.64,0.16264
2.65,0.062791
2.66,-0.03769
2.67,-0.13779
2.68,-0.2365
2.69,-0.33282
2.7,-0.42578
2.71,-0.51444
2.72,-0.5979
2.73,-0.67533
2.74,-0.74594
2.75,-0.80902
2.76,-0.86392
2.77,-0.91011
2.78,-0.9471
2.79,-0.97453
2.8,-0.99211
2.81,-0.99968
2.82,-0.99716
2.83,-0.98456
2.84,-0.96203
2.85,-0.92978
2.86,-0.88814
2.87,-0.83753
2.88,-0.77846
2.89,-0.71154
2.9,-0.63742
2.91,-0.55688
2.92,-0.4707
2.93,-0.37978
2.94,-0.28502
2.95,-0.18738
2.96,-0.087851
2.97,0.012566
2.98,0.11286
2.99,0.21201
3,0.30902
3.01,0.40291
3.02,0.49273
3.03,0.57757
3.04,0.65659
3.05,0.72897
3.06,0.79399
3.07,0.85099
3.08,0.89941
3.09,0.93873
3.1,0.96858
3.11,0.98865
3.12,0.99874
3.13,0.99874
3.14,0.98865
3.15,0.96858
3.16,0.93873
3.17,0.89941
3.18,0.85099
3.19,0.79399
3.2,0.72897
3.21,0.65659
3.22,0.57757
3.23,0.49273
3.24,0.40291
3.25,0.30902
3.26,0.21201
3.27,0.11286
3.28,0.012566
3.29,-0.087851
3.3,-0.18738
3.31,-0.28502
3.32,-0.37978
3.33,-0.4707
3.34,-0.55688
3.35,-0.63742
3.36,-0.71154
3.37,-0.77846
3.38,-0.83753
3.39,-0.88814
3.4,-0.92978
3.41,-0.96203
3.42,-0.98456
3.43,-0.99716
3.44,-0.99968
3.45,-0.99211
3.46,-0.97453
3.47,-0.9471
3.48,-0.91011
3.49,-0.86392
3.5,-0.80902
3.51,-0.74594
3.52,-0.67533
3.53,-0.5979
3.54,-0.51444
3.55,-0.42578
3.56,-0.33282
3.57,-0.2365
3.58,-0.13779
3.59,-0.03769
3.6,0.062791
3.61,0.16264
3.62,0.26084
3.63,0.35641
3.64,0.44838
3.65,0.53583
3.66,0.61786
3.67,0.69365
3.68,0.76244
3.69,0.82353
3.7,0.87631
3.71,0.92023
3.72,0.95486
3.73,0.97986
3.74,0.99495
3.75,1
3.76,0.99495
3.77,0.97986
3.78,0.95486
3.79,0.92023
3.8,0.87631
3.81,0.82353
3.82,0.76244
3.83,0.69365
3.84,0.61786
3.85,0.53583
3.86,0.44838
3.87,0.35641
3.88,0.26084
3.89,0.16264
3.9,0.062791
3.91,-0.03769
3.92,-0.13779
3.93,-0.2365
3.94,-0.33282
3.95,-0.42578
3.96,-0.51444
3.97,-0.5979
3.98,-0.67533
3.99,-0.74594
4,-0.80902
4.01,-0.86392
4.02,-0.91011
4.03,-0.9471
4.04,-0.97453
4.05,-0.99211
4.06,-0.99968
4.07,-0.99716
4.08,-0.98456
4.09,-0.96203
4.1,-0.92978
4.11,-0.88814
4.12,-0.83753
4.13,-0.77846
4.14,-0.71154
4.15,-0.63742
4.16,-0.55688
4.17,-0.4707
4.18,-0.37978
4.19,-0.28502
4.2,-0.18738
4.21,-0.087851
4.22,0.012566
4.23,0.11286
4.24,0.21201
4.25,0.30902
4.26,0.40291
4.27,0.49273
4.28,0.57757
4.29,0.65659
4.3,0.72897
4.31,0.79399
4.32,0.85099
4.33,0.89941
4.34,0.93873
4.35,0.96858
4.36,0.98865
4.37,0.99874
4.38,0.99874
4.39,0.98865
4.4,0.96858
4.41,0.93873
4.42,0.89941
4.43,0.85099
4.44,0.79399
4.45,0.72897
4.46,0.65659
4.47,0.57757
4.48,0.49273
4.49,0.40291
4.5,0.30902
4.51,0.21201
4.52,0.11286
4.53,0.012566
4.54,-0.087851
4.55,-0.18738
4.56,-0.28502
4.57,-0.37978
4.58,-0.4707
4.59,-0.55688
4.6,-0.63742
4.61,-0.71154
4.62,-0.77846
4.63,-0.83753
4.64,-0.88814
4.65,-0.92978
4.66,-0.96203
4.67,-0.98456
4.68,-0.99716
4.69,-0.99968
4.7,-0.99211
4.71,-0.97453
4.72,-0.9471
4.73,-0.91011
4.74,-0.86392
4.75,-0.80902
4.76,-0.74594
4.77,-0.67533
4.78,-0.5979
4.79,-0.51444
4.8,-0.42578
4.81,-0.33282
4.82,-0.2365
4.83,-0.13779
4.84,-0.03769
4.85,0.062791
4.86,0.16264
4.87,0.26084
4.88,0.35641
4.89,0.44838
4.9,0.53583
4.91,0.61786
4.92,0.69365
4.93,0.76244
4.94,0.82353
4.95,0.87631
4.96,0.92023
4.97,0.95486
4.98,0.97986
4.99,0.99495
5,1
5.01,0.99495
5.02,0.97986
5.03,0.95486
5.04,0.92023
5.05,0.87631
5.06,0.82353
5.07,0.76244
5.08,0.69365
5.09,0.61786
5.1,0.53583
5.11,0.44838
5.12,0.35641
5.13,0.26084
5.14,0.16264
5.15,0.062791
5.16,-0.03769
5.17,-0.13779
5.18,-0.2365
5.19,-0.33282
5.2,-0.42578
5.21,-0.51444
5.22,-0.5979
5.23,-0.67533
5.24,-0.74594
5.25,-0.80902
5.26,-0.86392
5.27,-0.91011
5.28,-0.9471
5.29,-0.97453
5.3,-0.99211
5.31,-0.99968
5.32,-0.99716
5.33,-0.98456
5.34,-0.96203
5.35,-0.92978
5.36,-0.88814
5.37,-0.83753
5.38,-0.77846
5.39,-0.71154
5.4,-0.63742
5.41,-0.55688
5.42,-0.4707
5.43,-0.37978
5.44,-0.28502
5.45,-0.18738
5.46,-0.087851
5.47,0.012566
5.48,0.11286
5.49,0.21201
5.5,0.30902
5.51,0.40291
5.52,0.49273
5.53,0.57757
5.54,0.65659
5.55,0.72897
5.56,0.79399
5.57,0.85099
5.58,0.89941
5.59,0.93873
5.6,0.96858
5.61,0.98865
5.62,0.99874
5.63,0.99874
5.64,0.98865
5.65,0.96858
5.66,0.93873
5.67,0.89941
5.68,0.85099
5.69,0.79399
5.7,0.72897
5.71,0.65659
5.72,0.57757
5.73,0.49273
5.74,0.40291
5.75,0.30902
5.76,0.21201
5.77,0.11286
5.78,0.012566
5.79,-0.087851
5.8,-0.18738
5.81,-0.28502
5.82,-0.37978
5.83,-0.4707
5.84,-0.55688
5.85,-0.63742
5.86,-0.71154
5.87,-0.77846
5.88,-0.83753
5.89,-0.88814
5.9,-0.92978
5.91,-0.96203
5.92,-0.98456
5.93,-0.99716
5.94,-0.99968
5.95,-0.99211
5.96,-0.97453
5.97,-0.9471
5.98,-0.91011
5.99,-0.86392
6,-0.80902
6.01,-0.74594
6.02,-0.67533
6.03,-0.5979
6.04,-0.51444
6.05,-0.42578
6.06,-0.33282
6.07,-0.2365
6.08,-0.13779
6.09,-0.03769
6.1,0.062791
6.11,0.16264
6.12,0.26084
6.13,0.35641
6.14,0.44838
6.15,0.53583
6.16,0.61786
6.17,0.69365
6.18,0.76244
6.19,0.82353
6.2,0.87631
6.21,0.92023
6.22,0.95486
6.23,0.97986
6.24,0.99495
6.25,1
6.26,0.99495
6.27,0.97986
6.28,0.95486
6.29,0.92023
6.3,0.87631
6.31,0.82353
6.32,0.76244
6.33,0.69365
6.34,0.61786
6.35,0.53583
6.36,0.44838
6.37,0.35641
6.38,0.26084
6.39,0.16264
6.4,0.062791
6.41,-0.03769
6.42,-0.13779
6.43,-0.2365
6.44,-0.33282
6.45,-0.42578
6.46,-0.51444
6.47,-0.5979
6.48,-0.67533
6.49,-0.74594
6.5,-0.80902
6.51,-0.86392
6.52,-0.91011
6.53,-0.9471
6.54,-0.97453
6.55,-0.99211
6.56,-0.99968
6.57,-0.99716
6.58,-0.98456
6.59,-0.96203
6.6,-0.92978
6.61,-0.88814
6.62,-0.83753
6.63,-0.77846
6.64,-0.71154
6.65,-0.63742
6.66,-0.55688
6.67,-0.4707
6.68,-0.37978
6.69,-0.28502
6.7,-0.18738
6.71,-0.087851
6.72,0.012566
6.73,0.11286
6.74,0.21201
6.75,0.30902
6.76,0.40291
6.77,0.49273
6.78,0.57757
6.79,0.65659
6.8,0.72897
6.81,0.79399
6.82,0.85099
6.83,0.89941
6.84,0.93873
6.85,0.96858
6.86,0.98865
6.87,0.99874
6.88,0.99874
6.89,0.98865
6.9,0.96858
6.91,0.93873
6.92,0.89941
6.93,0.85099
6.94,0.79399
6.95,0.72897
6.96,0.65659
6.97,0.57757
6.98,0.49273
6.99,0.40291
7,0.30902
7.01,0.21201
7.02,0.11286
7.03,0.012566
7.04,-0.087851
7.05,-0.18738
7.06,-0.28502
7.07,-0.37978
7.08,-0.4707
7.09,-0.55688
7.1,-0.63742
7.11,-0.71154
7.12,-0.77846
7.13,-0.83753
7.14,-0.88814
7.15,-0.92978
7.16,-0.96203
7.17,-0.98456
7.18,-0.99716
7.19,-0.99968
7.2,-0.99211
7.21,-0.97453
7.22,-0.9471
7.23,-0.91011
7.24,-0.86392
7.25,-0.80902
7.26,-0.74594
7.27,-0.67533
7.28,-0.5979
7.29,-0.51444
7.3,-0.42578
7.31,-0.33282
7.32,-0.2365
7.33,-0.13779
7.34,-0.03769
7.35,0.062791
7.36,0.16264
7.37,0.26084
7.38,0.35641
7.39,0.44838
7.4,0.53583
7.41,0.61786
7.42,0.69365
7.43,0.76244
7.44,0.82353
7.45,0.87631
7.46,0.92023
7.47,0.95486
7.48,0.97986
7.49,0.99495
7.5,1
7.51,0.99495
7.52,0.97986
7.53,0.95486
7.54,0.92023
7.55,0.87631
7.56,0.82353
7.57,0.76244
7.58,0.69365
7.59,0.61786
7.6,0.53583
7.61,0.44838
7.62,0.35641
7.63,0.26084
7.64,0.16264
7.65,0.062791
7.66,-0.03769
7.67,-0.13779
7.68,-0.2365
7.69,-0.33282
7.7,-0.42578
7.71,-0.51444
7.72,-0.5979
7.73,-0.67533
7.74,-0.74594
7.75,-0.80902
7.76,-0.86392
7.77,-0.91011
7.78,-0.9471
7.79,-0.97453
7.8,-0.99211
7.81,-0.99968
7.82,-0.99716
7.83,-0.98456
7.84,-0.96203
7.85,-0.92978
7.86,-0.88814
7.87,-0.83753
7.88,-0.77846
7.89,-0.71154
7.9,-0.63742
7.91,-0.55688
7.92,-0.4707
7.93,-0.37978
7.94,-0.28502
7.95,-0.18738
7.96,-0.087851
7.97,0.012566
7.98,0.11286
7.99,0.21201
8,0.30902
8.01,0.40291
8.02,0.49273
8.03,0.57757
8.04,0.65659
8.05,0.72897
8.06,0.79399
8.07,0.85099
8.08,0.89941
8.09,0.93873
8.1,0.96858
8.11,0.98865
8.12,0.99874
8.13,0.99874
8.14,0.98865
8.15,0.96858
8.16,0.93873
8.17,0.89941
8.18,0.85099
8.19,0.79399
8.2,0.72897
8.21,0.65659
8.22,0.57757
8.23,0.49273
8.24,0.40291
8.25,0.30902
8.26,0.21201
8.27,0.11286
8.28,0.012566
8.29,-0.087851
8.3,-0.18738
8.31,-0.28502
8.32,-0.37978
8.33,-0.4707
8.34,-0.55688
8.35,-0.63742
8.36,-0.71154
8.37,-0.77846
8.38,-0.83753
8.39,-0.88814
8.4,-0.92978
8.41,-0.96203
8.42,-0.98456
8.43,-0.99716
8.44,-0.99968
8.45,-0.99211
8.46,-0.97453
8.47,-0.9471
8.48,-0.91011
8.49,-0.86392
8.5,-0.80902
8.51,-0.74594
8.52,-0.67533
8.53,-0.5979
8.54,-0.51444
8.55,-0.42578
8.56,-0.33282
8.57,-0.2365
8.58,-0.13779
8.59,-0.03769
8.6,0.062791
8.61,0.16264
8.62,0.26084
8.63,0.35641
8.64,0.44838
8.65,0.53583
8.66,0.61786
8.67,0.69365
8.68,0.76244
8.69,0.82353
8.7,0.87631
8.71,0.92023
8.72,0.95486
8.73,0.97986
8.74,0.99495
8.75,1
8.76,0.99495
8.77,0.97986
8.78,0.95486
8.79,0.92023
8.8,0.87631
8.81,0.82353
8.82,0.76244
8.83,0.69365
8.84,0.61786
8.85,0.53583
8.86,0.44838
8.87,0.35641
8.88,0.26084
8.89,0.16264
8.9,0.062791
8.91,-0.03769
8.92,-0.13779
8.93,-0.2365
8.94,-0.33282
8.95,-0.42578
8.96,-0.51444
8.97,-0.5979
8.98,-0.67533
8.99,-0.74594
9,-0.80902
9.01,-0.86392
9.02,-0.91011
9.03,-0.9471
9.04,-0.97453
9.05,-0.99211
9.06,-0.99968
9.07,-0.99716
9.08,-0.98456
9.09,-0.96203
9.1,-0.92978
9.11,-0.88814
9.12,-0.83753
9.13,-0.77846
9.14,-0.71154
9.15,-0.63742
9.16,-0.55688
9.17,-0.4707
9.18,-0.37978
9.19,-0.28502
9.2,-0.18738
9.21,-0.087851
9.22,0.012566
9.23,0.11286
9.24,0.21201
9.25,0.30902
9.26,0.40291
9.27,0.49273
9.28,0.57757
9.29,0.65659
9.3,0.72897
9.31,0.79399
9.32,0.85099
9.33,0.89941
9.34,0.93873
9.35,0.96858
9.36,0.98865
9.37,0.99874
9.38,0.99874
9.39,0.98865
9.4,0.96858
9.41,0.93873
9.42,0.89941
9.43,0.85099
9.44,0.79399
9.45,0.72897
9.46,0.65659
9.47,0.57757
9.48,0.49273
9.49,0.40291
9.5,0.30902
9.51,0.21201
9.52,0.11286
9.53,0.012566
9.54,-0.087851
9.55,-0.18738
9.56,-0.28502
9.57,-0.37978
9.58,-0.4707
9.59,-0.55688
9.6,-0.63742
9.61,-0.71154
9.62,-0.77846
9.63,-0.83753
9.64,-0.88814
9.65,-0.92978
9.66,-0.96203
9.67,-0.98456
9.68,-0.99716
9.69,-0.99968
9.7,-0.99211
9.71,-0.97453
9.72,-0.9471
9.73,-0.91011
9.74,-0.86392
9.75,-0.80902
9.76,-0.74594
9.77,-0.67533
9.78,-0.5979
9.79,-0.51444
9.8,-0.42578
9.81,-0.33282
9.82,-0.2365
9.83,-0.13779
9.84,-0.03769
9.85,0.062791
9.86,0.16264
9.87,0.26084
9.88,0.35641
9.89,0.44838
9.9,0.53583
9.91,0.61786
9.92,0.69365
9.93,0.76244
9.94,0.82353
9.95,0.87631
9.96,0.92023
9.97,0.95486
9.98,0.97986
9.99,0.99495
10,1
10.01,0.99495
10.02,0.97986
10.03,0.95486
10.04,0.92023
10.05,0.87631
10.06,0.82353
10.07,0.76244
10.08,0.69365
10.09,0.61786
10.1,0.53583
10.11,0.44838
10.12,0.35641
10.13,0.26084
10.14,0.16264
10.15,0.062791
10.16,-0.03769
10.17,-0.13779
10.18,-0.2365
10.19,-0.33282
10.2,-0.42578
10.21,-0.51444
10.22,-0.5979
10.23,-0.67533
10.24,-0.74594
10.25,-0.80902
10.26,-0.86392
10.27,-0.91011
10.28,-0.9471
10.29,-0.97453
10.3,-0.99211
10.31,-0.99968
10.32,-0.99716
10.33,-0.98456
10.34,-0.96203
10.35,-0.92978
10.36,-0.88814
10.37,-0.83753
10.38,-0.77846
10.39,-0.71154
10.4,-0.63742
10.41,-0.55688
10.42,-0.4707
10.43,-0.37978
10.44,-0.28502
10.45,-0.18738
10.46,-0.087851
10.47,0.012566
10.48,0.11286
10.49,0.21201
10.5,0.30902
10.51,0.40291
10.52,0.49273
10.53,0.57757
10.54,0.65659
10.55,0.72897
10.56,0.79399
10.57,0.85099
10.58,0.89941
10.59,0.93873
10.6,0.96858
10.61,0.98865
10.62,0.99874
10.63,0.99874
10.64,0.98865
10.65,0.96858
10.66,0.93873
10.67,0.89941
10.68,0.85099
10.69,0.79399
10.7,0.72897
10.71,0.65659
10.72,0.57757
10.73,0.49273
10.74,0.40291
10.75,0.30902
10.76,0.21201
10.77,0.11286
10.78,0.012566
10.79,-0.087851
10.8,-0.18738
10.81,-0.28502
10.82,-0.37978
10.83,-0.4707
10.84,-0.55688
10.85,-0.63742
10.86,-0.71154
10.87,-0.77846
10.88,-0.83753
10.89,-0.88814
10.9,-0.92978
10.91,-0.96203
10.92,-0.98456
10.93,-0.99716
10.94,-0.99968
10.95,-0.99211
10.96,-0.97453
10.97,-0.9471
10.98,-0.91011
10.99,-0.86392
11,-0.80902
11.01,-0.74594
11.02,-0.67533
11.03,-0.5979
11.04,-0.51444
11.05,-0.42578
11.06,-0.33282
11.07,-0.2365
11.08,-0.13779
11.09,-0.03769
11.1,0.062791
11.11,0.16264
11.12,0.26084
11.13,0.35641
11.14,0.44838
11.15,0.53583
11.16,0.61786
11.17,0.69365
11.18,0.76244
11.19,0.82353
11.2,0.87631
11.21,0.92023
11.22,0.95486
11.23,0.97986
11.24,0.99495
11.25,1
11.26,0.99495
11.27,0.97986
11.28,0.95486
11.29,0.92023
11.3,0.87631
11.31,0.82353
11.32,0.76244
11.33,0.69365
11.34,0.61786
11.35,0.53583
11.36,0.44838
11.37,0.35641
11.38,0.26084
11.39,0.16264
11.4,0.062791
11.41,-0.03769
11.42,-0.13779
11.43,-0.2365
11.44,-0.33282
11.45,-0.42578
11.46,-0.51444
11.47,-0.5979
11.48,-0.67533
11.49,-0.74594
11.5,-0.80902
11.51,-0.86392
11.52,-0.91011
11.53,-0.9471
11.54,-0.97453
11.55,-0.99211
11.56,-0.99968
11.57,-0.99716
11.58,-0.98456
11.59,-0.96203
11.6,-0.92978
11.61,-0.88814
11.62,-0.83753
11.63,-0.77846
11.64,-0.71154
11.65,-0.63742
11.66,-0.55688
11.67,-0.4707
11.68,-0.37978
11.69,-0.28502
11.7,-0.18738
11.71,-0.087851
11.72,0.012566
11.73,0.11286
11.74,0.21201
11.75,0.30902
11.76,0.40291
11.77,0.49273
11.78,0.57757
11.79,0.65659
11.8,0.72897
11.81,0.79399
11.82,0.85099
11.83,0.89941
11.84,0.93873
11.85,0.96858
11.86,0.98865
11.87,0.99874
11.88,0.99874
11.89,0.98865
11.9,0.96858
11.91,0.93873
11.92,0.89941
11.93,0.85099
11.94,0.79399
11.95,0.72897
11.96,0.65659
11.97,0.57757
11.98,0.49273
11.99,0.40291
12,0.30902
12.01,0.21201
12.02,0.11286
12.03,0.012566
12.04,-0.087851
12.05,-0.18738
12.06,-0.28502
12.07,-0.37978
12.08,-0.4707
12.09,-0.55688
12.1,-0.63742
12.11,-0.71154
12.12,-0.77846
12.13,-0.83753
12.14,-0.88814
12.15,-0.92978
12.16,-0.96203
12.17,-0.98456
12.18,-0.99716
12.19,-0.99968
12.2,-0.99211
12.21,-0.97453
12.22,-0.9471
12.23,-0.91011
12.24,-0.86392
12.25,-0.80902
12.26,-0.74594
12.27,-0.67533
12.28,-0.5979
12.29,-0.51444
12.3,-0.42578
12.31,-0.33282
12.32,-0.2365
12.33,-0.13779
12.34,-0.03769
12.35,0.062791
12.36,0.16264
12.37,0.26084
12.38,0.35641
12.39,0.44838
12.4,0.53583
12.41,0.61786
12.42,0.69365
12.43,0.76244
12.44,0.82353
12.45,0.87631
12.46,0.92023
12.47,0.95486
12.48,0.97986
12.49,0.99495
12.5,1
12.51,0.99495
12.52,0.97986
12.53,0.95486
12.54,0.92023
12.55,0.87631
12.56,0.82353
12.57,0.76244
12.58,0.69365
12.59,0.61786
12.6,0.53583
12.61,0.44838
12.62,0.35641
12.63,0.26084
12.64,0.16264
12.65,0.062791
12.66,-0.03769
12.67,-0.13779
12.68,-0.2365
12.69,-0.33282
12.7,-0.42578
12.71,-0.51444
12.72,-0.5979
12.73,-0.67533
12.74,-0.74594
12.75,-0.80902
12.76,-0.86392
12.77,-0.91011
12.78,-0.9471
12.79,-0.97453
12.8,-0.99211
12.81,-0.99968
12.82,-0.99716
12.83,-0.98456
12.84,-0.96203
12.85,-0.92978
12.86,-0.88814
12.87,-0.83753
12.88,-0.77846
12.89,-0.71154
12.9,-0.63742
12.91,-0.55688
12.92,-0.4707
12.93,-0.37978
12.94,-0.28502
12.95,-0.18738
12.96,-0.087851
12.97,0.012566
12.98,0.11286
12.99,0.21201
13,0.30902
13.01,0.40291
13.02,0.49273
13.03,0.57757
13.04,0.65659
13.05,0.72897
13.06,0.79399
13.07,0.85099
13.08,0.89941
13.09,0.93873
13.1,0.96858
13.11,0.98865
13.12,0.99874
13.13,0.99874
13.14,0.98865
13.15,0.96858
13.16,0.93873
13.17,0.89941
13.18,0.85099
13.19,0.79399
13.2,0.72897
13.21,0.65659
13.22,0.57757
13.23,0.49273
13.24,0.40291
13.25,0.30902
13.26,0.21201
13.27,0.11286
13.28,0.012566
13.29,-0.087851
13.3,-0.18738
13.31,-0.28502
13.32,-0.37978
13.33,-0.4707
13.34,-0.55688
13.35,-0.63742
13.36,-0.71154
13.37,-0.77846
13.38,-0.83753
13.39,-0.88814
13.4,-0.92978
13.41,-0.96203
13.42,-0.98456
13.43,-0.99716
13.44,-0.99968
13.45,-0.99211
13.46,-0.97453
13.47,-0.9471
13.48,-0.91011
13.49,-0.86392
13.5,-0.80902
13.51,-0.74594
13.52,-0.67533
13.53,-0.5979
13.54,-0.51444
13.55,-0.42578
13.56,-0.33282
13.57,-0.2365
13.58,-0.13779
13.59,-0.03769
13.6,0.062791
13.61,0.16264
13.62,0.26084
13.63,0.35641
13.64,0.44838
13.65,0.53583
13.66,0.61786
13.67,0.69365
13.68,0.76244
13.69,0.82353
13.7,0.87631
13.71,0.92023
13.72,0.95486
13.73,0.97986
13.74,0.99495
13.75,1
13.76,0.99495
13.77,0.97986
13.78,0.95486
13.79,0.92023
13.8,0.87631
13.81,0.82353
13.82,0.76244
13.83,0.69365
13.84,0.61786
13.85,0.53583
13.86,0.44838
13.87,0.35641
13.88,0.26084
13.89,0.16264
13.9,0.062791
13.91,-0.03769
13.92,-0.13779
13.93,-0.2365
13.94,-0.33282
13.95,-0.42578
13.96,-0.51444
13.97,-0.5979
13.98,-0.67533
13.99,-0.74594
14,-0.80902
14.01,-0.86392
14.02,-0.91011
14.03,-0.9471
14.04,-0.97453
14.05,-0.99211
14.06,-0.99968
14.07,-0.99716
14.08,-0.98456
14.09,-0.96203
14.1,-0.92978
14.11,-0.88814
14.12,-0.83753
14.13,-0.77846
14.14,-0.71154
14.15,-0.63742
14.16,-0.55688
14.17,-0.4707
14.18,-0.37978
14.19,-0.28502
14.2,-0.18738
14.21,-0.087851
14.22,0.012566
14.23,0.11286
14.24,0.21201
14.25,0.30902
14.26,0.40291
14.27,0.49273
14.28,0.57757
14.29,0.65659
14.3,0.72897
14.31,0.79399
14.32,0.85099
14.33,0.89941
14.34,0.93873
14.35,0.96858
14.36,0.98865
14.37,0.99874
14.38,0.99874
14.39,0.98865
14.4,0.96858
14.41,0.93873
14.42,0.89941
14.43,0.85099
14.44,0.79399
14.45,0.72897
14.46,0.65659
14.47,0.57757
14.48,0.49273
14.49,0.40291
14.5,0.30902
14.51,0.21201
14.52,0.11286
14.53,0.012566
14.54,-0.087851
14.55,-0.18738
14.56,-0.28502
14.57,-0.37978
14.58,-0.4707
14.59,-0.55688
14.6,-0.63742
14.61,-0.71154
14.62,-0.77846
14.63,-0.83753
14.64,-0.88814
14.65,-0.92978
14.66,-0.96203
14.67,-0.98456
14.68,-0.99716
14.69,-0.99968
14.7,-0.99211
14.71,-0.97453
14.72,-0.9471
14.73,-0.91011
14.74,-0.86392
14.75,-0.80902
14.76,-0.74594
14.77,-0.67533
14.78,-0.5979
14.79,-0.51444
